num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_type_link,status_type_photo,status_type_status,status_type_video
0.0664543524416135,0.0001905669366364,0.0005841121495327,0.0647558386411889,0.0091324200913242,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0443736730360934,0.0001905669366364,0.0,0.0424628450106157,0.0121765601217656,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0734607218683651,0.0005240590757503,0.0,0.0711252653927813,0.015220700152207,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.070488322717622,0.0047641734159123,0.0087616822429906,0.0643312101910828,0.0350076103500761,0.0035971223021582,0.0318471337579617,0.0,0.0,0.0,0.0,0.0,1.0
0.0286624203821656,0.0121962839447355,0.023072429906542,0.0248407643312101,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0318471337579617,0.0082420200095283,0.0137266355140186,0.0280254777070063,0.0243531202435312,0.0035971223021582,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,1.0
0.0469214437367303,0.0079085278704144,0.0105140186915887,0.040764331210191,0.0426179604261796,0.0,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0322717622080679,9.52834683182468e-05,0.0,0.0316348195329087,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0496815286624203,0.0007146260123868,0.0002920560747663,0.0469214437367303,0.0182648401826484,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0481953290870488,0.0003334921391138,0.0002920560747663,0.046072186836518,0.0106544901065449,0.0071942446043165,0.0063694267515923,0.0,0.0,0.0,1.0,0.0,0.0
0.0208067940552017,0.0,0.0,0.0203821656050955,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0038216560509554,0.0,0.0,0.0038216560509554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.021656050955414,0.0,0.0,0.0212314225053078,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0078556263269639,0.0,0.0002920560747663,0.0078556263269639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0159235668789808,0.0017151024297284,0.0040887850467289,0.0148619957537154,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.019108280254777,0.0037160552644116,0.0026285046728971,0.0180467091295116,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0307855626326963,0.0004287756074321,0.0,0.0292993630573248,0.0106544901065449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0537154989384288,0.014292520247737,0.009053738317757,0.0486199575371549,0.0334855403348554,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0180467091295116,0.0,0.0,0.0171974522292993,0.0030441400304414,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0095541401273885,0.0006669842782277,0.0,0.0084925690021231,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0195329087048832,0.0,0.0,0.0180467091295116,0.0060882800608828,0.0071942446043165,0.0063694267515923,0.0,0.0,0.0,1.0,0.0,0.0
0.0265392781316348,4.7641734159123394e-05,0.0,0.0246284501061571,0.0121765601217656,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0252653927813163,0.0001905669366364,0.0,0.0246284501061571,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.062208067940552,0.0003811338732729,0.0,0.059660297239915,0.0167427701674277,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.027176220806794,0.0065269175797999,0.0075934579439252,0.0233545647558386,0.0243531202435312,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0178343949044585,0.0007146260123868,0.0037967289719626,0.0165605095541401,0.0076103500761035,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0140127388535031,0.0005240590757503,0.0017523364485981,0.0129511677282377,0.0060882800608828,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0363057324840764,0.013911386374464,0.0081775700934579,0.0318471337579617,0.0289193302891933,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.019108280254777,0.0034302048594568,0.0067172897196261,0.0167728237791932,0.015220700152207,0.0035971223021582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0295116772823779,0.0018580276322058,0.0026285046728971,0.0256900212314225,0.0243531202435312,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0501061571125265,0.0086231538828013,0.0061331775700934,0.0426751592356687,0.0502283105022831,0.0,0.0063694267515923,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0477707006369426,0.0100047641734159,0.009929906542056,0.0409766454352441,0.045662100456621,0.0,0.0127388535031847,0.0,0.0,0.0,0.0,0.0,1.0
0.0583864118895966,0.0005717008099094,0.0,0.0552016985138004,0.0167427701674277,0.014388489208633,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0789808917197452,0.0217246307765602,0.0108060747663551,0.0709129511677282,0.0471841704718417,0.0035971223021582,0.0063694267515923,0.0196078431372549,0.1290322580645161,0.0,0.0,0.0,1.0
0.0944798301486199,0.0004287756074321,0.0,0.0889596602972399,0.0350076103500761,0.0107913669064748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.027176220806794,0.0028585040495474,0.0032126168224299,0.0242038216560509,0.0197869101978691,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0394904458598726,0.0111958075273939,0.0134345794392523,0.0346072186836518,0.0289193302891933,0.0,0.019108280254777,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0656050955414012,0.0211529299666507,0.0105140186915887,0.0539278131634819,0.0639269406392694,0.0071942446043165,0.0509554140127388,0.0588235294117647,0.0,0.0,0.0,0.0,1.0
0.016348195329087,0.0005240590757503,0.000876168224299,0.0159235668789808,0.0030441400304414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0252653927813163,0.0034302048594568,0.0081775700934579,0.021868365180467,0.0243531202435312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0212314225053078,0.0010004764173415,0.0037967289719626,0.0201698513800424,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0509554140127388,0.0121486422105764,0.0324182242990654,0.0409766454352441,0.0669710806697108,0.0035971223021582,0.0063694267515923,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0348195329087048,0.0064792758456407,0.014018691588785,0.0309978768577494,0.0228310502283105,0.0071942446043165,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,1.0
0.0428874734607218,0.0155788470700333,0.0122663551401869,0.0363057324840764,0.045662100456621,0.0035971223021582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0447983014861995,0.013530252501191,0.0134345794392523,0.0394904458598726,0.0380517503805175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0314225053078556,0.00543115769414,0.0046728971962616,0.0288747346072186,0.015220700152207,0.0,0.0127388535031847,0.0,0.0,0.0,0.0,0.0,1.0
0.0205944798301486,0.0038589804668889,0.0046728971962616,0.0178343949044585,0.0197869101978691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0592356687898089,0.013911386374464,0.009929906542056,0.0539278131634819,0.030441400304414,0.0107913669064748,0.0063694267515923,0.0196078431372549,0.0,0.0,0.0,0.0,1.0
0.0558386411889596,0.0003811338732729,0.0,0.0520169851380042,0.0213089802130898,0.014388489208633,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0375796178343949,0.0091948546927108,0.009929906542056,0.0320594479830148,0.0380517503805175,0.0035971223021582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1097664543524416,0.0015245354930919,0.0002920560747663,0.10276008492569,0.0395738203957382,0.0251798561151079,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0613588110403397,0.0122915674130538,0.0096378504672897,0.0543524416135881,0.0502283105022831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0140127388535031,0.0006193425440686,0.0,0.0138004246284501,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0237791932059448,0.0002858504049547,0.0,0.0220806794055201,0.0121765601217656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0437367303609341,0.0123392091472129,0.014018691588785,0.0384288747346072,0.0334855403348554,0.0035971223021582,0.0127388535031847,0.0,0.0,0.0,0.0,0.0,1.0
0.0768577494692144,0.0222963315864697,0.0251168224299065,0.0647558386411889,0.0852359208523592,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,1.0
0.0390658174097664,0.006193425440686,0.0148948598130841,0.0341825902335456,0.0350076103500761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0458598726114649,0.0119580752739399,0.009929906542056,0.0422505307855626,0.0243531202435312,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0121019108280254,0.0,0.0,0.0118895966029724,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0577494692144373,0.0122915674130538,0.0125584112149532,0.0479830148619957,0.0669710806697108,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0526539278131634,0.0117675083373034,0.009929906542056,0.0441613588110403,0.0502283105022831,0.0107913669064748,0.0127388535031847,0.0,0.064516129032258,0.0,0.0,0.0,1.0
0.0280254777070063,0.0042401143401619,0.0116822429906542,0.0233545647558386,0.030441400304414,0.0035971223021582,0.0,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0479830148619957,0.016245831348261,0.0119742990654205,0.0416135881104034,0.045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0074309978768577,4.7641734159123394e-05,0.0,0.0074309978768577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0464968152866242,0.0150547879942829,0.0105140186915887,0.0360934182590233,0.0700152207001522,0.0107913669064748,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0199575371549893,4.7641734159123394e-05,0.0002920560747663,0.0199575371549893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0549893842887473,0.0175321581705574,0.0146028037383177,0.0496815286624203,0.0380517503805175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0131634819532908,4.7641734159123394e-05,0.0,0.0131634819532908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0269639065817409,0.0036207717960933,0.0061331775700934,0.0242038216560509,0.0197869101978691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0316348195329087,0.0030014292520247,0.0043808411214953,0.0284501061571125,0.0228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0284501061571125,0.0081467365412101,0.0119742990654205,0.0246284501061571,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0832271762208068,0.0219628394473558,0.0137266355140186,0.0764331210191082,0.0487062404870624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0658174097664543,0.0257265364459266,0.0119742990654205,0.0602972399150743,0.0395738203957382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0029723991507431,0.0001429252024773,0.0,0.0025477707006369,0.0030441400304414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.062208067940552,0.0002858504049547,0.0002920560747663,0.0583864118895966,0.0228310502283105,0.0107913669064748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0501061571125265,0.0005717008099094,0.0,0.0479830148619957,0.0121765601217656,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,1.0,0.0,0.0
0.0662420382165605,0.0004764173415912,0.0,0.0617834394904458,0.0273972602739726,0.0107913669064748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0050955414012738,0.0005717008099094,0.0,0.0050955414012738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0033970276008492,0.0004287756074321,0.0,0.0031847133757961,0.0015220700152207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0070063694267515,0.0005717008099094,0.0,0.0067940552016985,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.143312101910828,0.0004764173415912,0.0,0.1369426751592356,0.0441400304414003,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1564755838641189,0.0008575512148642,0.0,0.1479830148619957,0.0471841704718417,0.0323741007194244,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1214437367303609,0.0007622677465459,0.0,0.1176220806794055,0.0243531202435312,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0048832271762208,0.0003334921391138,0.0,0.0042462845010615,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0564755838641189,0.001191043353978,0.0,0.0530785562632696,0.0167427701674277,0.0179856115107913,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0802547770700636,0.0243925678894711,0.0087616822429906,0.0738853503184713,0.0410958904109589,0.0071942446043165,0.0,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.089384288747346,0.0337779895188184,0.0087616822429906,0.0791932059447983,0.0684931506849315,0.0071942446043165,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,1.0
0.3169851380042462,0.0942829919009052,0.2199182242990654,0.2830148619957537,0.2115677321156773,0.0323741007194244,0.019108280254777,0.1568627450980392,0.032258064516129,0.0,0.0,0.0,1.0
0.0161358811040339,0.000809909480705,0.0,0.0161358811040339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0076433121019108,0.0005240590757503,0.0,0.0072186836518046,0.0030441400304414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0040339702760084,0.0003811338732729,0.0,0.0038216560509554,0.0,0.0,0.0063694267515923,0.0,0.0,0.0,1.0,0.0,0.0
0.0057324840764331,0.0004764173415912,0.0,0.0057324840764331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0248407643312101,9.52834683182468e-05,0.0154789719626168,0.0229299363057324,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0309978768577494,4.7641734159123394e-05,0.0,0.0307855626326963,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.035244161358811,0.0,0.0037967289719626,0.0320594479830148,0.0106544901065449,0.0,0.0,0.1568627450980392,0.0,0.0,1.0,0.0,0.0
0.0403397027600849,0.0,0.009053738317757,0.0363057324840764,0.0,0.0,0.0,0.3725490196078431,0.0,0.0,1.0,0.0,0.0
0.046072186836518,0.0007622677465459,0.0,0.0452229299363057,0.0060882800608828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0972399150743099,0.0006669842782277,0.0,0.0957537154989384,0.0045662100456621,0.014388489208633,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1174097664543524,0.0007146260123868,0.0,0.1142250530785562,0.0182648401826484,0.0107913669064748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0430997876857749,0.0008575512148642,0.0032126168224299,0.0403397027600849,0.0106544901065449,0.0215827338129496,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2133757961783439,0.001191043353978,0.0002920560747663,0.2078556263269639,0.0243531202435312,0.0323741007194244,0.0063694267515923,0.0,0.0,0.0,1.0,0.0,0.0
0.0428874734607218,0.0069080514530728,0.0067172897196261,0.0386411889596602,0.0289193302891933,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0908704883227176,0.0006669842782277,0.0,0.0889596602972399,0.0060882800608828,0.0179856115107913,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1016985138004246,0.000809909480705,0.0,0.0980891719745223,0.015220700152207,0.0251798561151079,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0450106157112526,0.0055264411624583,0.0032126168224299,0.0426751592356687,0.015220700152207,0.0035971223021582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0477707006369426,0.0074797522629823,0.004964953271028,0.0447983014861995,0.0213089802130898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0363057324840764,0.0021915197713196,0.0014602803738317,0.0331210191082802,0.0182648401826484,0.0071942446043165,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0524416135881104,0.0057170080990948,0.0046728971962616,0.0492569002123142,0.0213089802130898,0.0035971223021582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0571125265392781,0.0215817055740829,0.0113901869158878,0.051380042462845,0.0395738203957382,0.0035971223021582,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0547770700636942,0.0231538828013339,0.0093457943925233,0.0498938428874734,0.0350076103500761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0231422505307855,9.52834683182468e-05,0.0002920560747663,0.0220806794055201,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0205944798301486,0.0002382086707956,0.0,0.0203821656050955,0.0,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0594479830148619,0.0094807050976655,0.0073014018691588,0.0539278131634819,0.0365296803652968,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0690021231422505,0.0036684135302525,0.0061331775700934,0.062208067940552,0.045662100456621,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.010828025477707,0.0005240590757503,0.0,0.010828025477707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0594479830148619,0.0393044306812768,0.0137266355140186,0.051592356687898,0.0532724505327245,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.146072186836518,0.0,0.0,0.1341825902335456,0.0517503805175038,0.0,0.0,0.4313725490196078,0.0,0.0,0.0,0.0,1.0
0.0774946921443736,0.0383515959980943,0.0134345794392523,0.0679405520169851,0.0593607305936073,0.0035971223021582,0.019108280254777,0.0,0.064516129032258,0.0,0.0,0.0,1.0
0.0626326963906581,0.0002382086707956,0.0,0.0626326963906581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0057324840764331,0.0006669842782277,0.0,0.00552016985138,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0031847133757961,0.0005240590757503,0.0,0.0031847133757961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0033970276008492,0.0005717008099094,0.0,0.0033970276008492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0061571125265392,0.0005717008099094,0.0,0.0061571125265392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0059447983014862,0.0002858504049547,0.0,0.0059447983014862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0016985138004246,0.0003811338732729,0.0,0.0016985138004246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0021231422505307,0.0004287756074321,0.0,0.0021231422505307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.00828025477707,0.0003811338732729,0.0,0.00828025477707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0104033970276008,0.0005240590757503,0.0,0.0099787685774946,0.0030441400304414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0479830148619957,0.0213911386374464,0.0108060747663551,0.0401273885350318,0.0380517503805175,0.0035971223021582,0.0063694267515923,0.196078431372549,0.0,0.0,0.0,0.0,1.0
0.0220806794055201,0.002334444973797,0.0037967289719626,0.0193205944798301,0.0182648401826484,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,1.0
0.0532908704883227,0.000809909480705,0.0,0.0518046709129511,0.0106544901065449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0518046709129511,0.0280609814197236,0.014018691588785,0.0452229299363057,0.0441400304414003,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0535031847133758,0.0265840876607908,0.0119742990654205,0.043312101910828,0.0684931506849315,0.0035971223021582,0.0063694267515923,0.0,0.032258064516129,0.0,0.0,0.0,1.0
0.0256900212314225,0.0007146260123868,0.0011682242990654,0.0242038216560509,0.0060882800608828,0.0071942446043165,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.0681528662420382,0.0002382086707956,0.0,0.0651804670912951,0.0167427701674277,0.0071942446043165,0.0063694267515923,0.0,0.0,0.0,1.0,0.0,0.0
0.021868365180467,0.0003811338732729,0.000876168224299,0.0210191082802547,0.0060882800608828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0288747346072186,0.0014768937589328,0.0046728971962616,0.0259023354564755,0.0213089802130898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0715498938428874,0.0117675083373034,0.0078855140186915,0.0636942675159235,0.0532724505327245,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
0.1375796178343949,0.0006193425440686,0.0,0.1331210191082802,0.0273972602739726,0.0107913669064748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0371549893842887,0.0074797522629823,0.0040887850467289,0.0333333333333333,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0719745222929936,0.0202000952834683,0.0105140186915887,0.0628450106157112,0.0578386605783866,0.0035971223021582,0.0254777070063694,0.0,0.0,0.0,0.0,0.0,1.0
0.0723991507430997,0.0001429252024773,0.0,0.070276008492569,0.0121765601217656,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0375796178343949,0.0062410671748451,0.0078855140186915,0.0318471337579617,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0426751592356687,0.0,0.0,0.0414012738853503,0.0060882800608828,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0091295116772823,0.0003334921391138,0.0,0.0087048832271762,0.0030441400304414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0084925690021231,0.0003334921391138,0.0,0.00828025477707,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0123142250530785,0.0006669842782277,0.0,0.0121019108280254,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0855626326963906,0.0250119104335397,0.0122663551401869,0.0770700636942675,0.0547945205479452,0.0035971223021582,0.019108280254777,0.0,0.0,0.0,0.0,0.0,1.0
0.0314225053078556,0.0001905669366364,0.000876168224299,0.0305732484076433,0.0060882800608828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0318471337579617,0.0011434016198189,0.0005841121495327,0.0305732484076433,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0112526539278131,0.0005717008099094,0.0,0.0112526539278131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0305732484076433,0.0007146260123868,0.0023364485981308,0.0297239915074309,0.0060882800608828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0632696390658174,0.0233920914721295,0.0134345794392523,0.0556263269639065,0.0517503805175038,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0363057324840764,0.0001905669366364,0.0002920560747663,0.035244161358811,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9363057324840764,0.0301572177227251,0.0750584112149532,0.916135881104034,0.1111111111111111,0.0611510791366906,0.0318471337579617,0.0,0.0,0.0,1.0,0.0,0.0
0.0794055201698513,0.0280133396855645,0.0134345794392523,0.0694267515923566,0.0715372907153729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0384288747346072,0.0009528346831824,0.0,0.0382165605095541,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0566878980891719,0.0009528346831824,0.0002920560747663,0.0528662420382165,0.0121765601217656,0.0359712230215827,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0127388535031847,0.0003334921391138,0.0,0.0125265392781316,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0208067940552017,0.0010957598856598,0.0014602803738317,0.0201698513800424,0.0030441400304414,0.0035971223021582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.00552016985138,0.0003334921391138,0.0,0.00552016985138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.054140127388535,0.0008575512148642,0.0,0.0518046709129511,0.0167427701674277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0369426751592356,0.0002858504049547,0.0002920560747663,0.0354564755838641,0.0076103500761035,0.0071942446043165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.013588110403397,0.0002382086707956,0.0002920560747663,0.0125265392781316,0.0076103500761035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0131634819532908,0.0001429252024773,0.0,0.0123142250530785,0.0060882800608828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.040764331210191,0.0198666031443544,0.0116822429906542,0.0356687898089171,0.0334855403348554,0.0035971223021582,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,1.0
